Unnamed: 0,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,floor,neighborhood_id,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,built_usable_diff
4964,"Puente de Vallecas, Madrid",90.0,73.71764540205605,4,1.0,3,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,705,139900,1554,apartment,1,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4965,"San Diego, Madrid",51.0,48.0,3,1.0,0,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,471,85000,1667,apartment,1,0,1955.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,3.0
4966,"Palomeras sureste, Madrid",63.0,58.0,2,1.0,4,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,621,119000,1889,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,0,0,5.0
4967,"Palomeras sureste, Madrid",70.0,65.0,2,1.0,3,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,725,145000,2071,apartment,0,0,1985.0,0,1,1,1,1,1,1,1,1,1,1,1,1,D,0,1,,0,1,1,0,5.0
4968,"San Diego, Madrid",69.0,57.0,3,1.0,3,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,686,135000,1957,apartment,0,0,1965.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,0,12.0
4969,"Palomeras sureste, Madrid",59.0,56.0,3,1.0,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,686,135000,2288,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,0,1,0,3.0
4970,"Palomeras sureste, Madrid",92.0,75.71764540205605,4,2.0,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,813,169000,1837,apartment,0,0,1984.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4971,"Entrevías, Madrid",90.0,80.0,2,2.0,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,773,158000,1756,house,0,0,1960.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,10.0
4972,"Entrevías, Madrid",200.0,171.89112903225805,3,2.0,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,884,190000,950,duplex,1,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4973,"Numancia, Madrid",87.0,75.0,3,1.0,2,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,638,123000,1414,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,C,0,1,,0,0,1,1,12.0
4974,"Palomeras sureste, Madrid",60.0,43.71764540205605,3,1.0,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,686,135000,2250,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4975,"Entrevías, Madrid",120.0,70.11977715877438,4,3.0,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,917,199999,1667,house,0,0,1986.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4976,"Palomeras sureste, Madrid",115.0,90.0,4,2.0,1,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,847,179000,1557,apartment,0,0,1985.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,25.0
4977,"Entrevías, Madrid",144.0,120.0,4,2.0,3,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,816,169999,1181,apartment,0,0,1986.0,0,1,1,1,0,1,1,1,1,1,1,1,1,inmueble exento,0,1,,1,1,1,1,24.0
4978,"Entrevías, Madrid",136.0,100.0,3,2.0,1,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,816,169999,1250,apartment,0,0,1991.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,36.0
4979,"San Diego, Madrid",50.0,33.71764540205605,2,1.0,2,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,625,120000,2400,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,1,1,1,1,
4980,"Entrevías, Madrid",90.0,73.71764540205605,3,1.0,1,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,646,125000,1389,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
4981,"Portazgo, Madrid",145.0,116.0,4,2.0,1,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,947,209680,1446,duplex,0,0,1987.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,1,1,0.0,1,1,1,1,29.0
4982,"Palomeras Bajas, Madrid",67.0,60.0,3,1.0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,762,154900,2312,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,7.0
4983,"Portazgo, Madrid",64.0,60.0,3,1.0,3,Neighborhood 88: Portazgo (1896.75 €/m2) - District 13: Puente de Vallecas,625,119840,1872,apartment,0,0,1979.0,1,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,1,0,0,0,4.0
4984,"Palomeras Bajas, Madrid",30.0,-19.880222841225624,2,1.0,0,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,235,39000,1300,house,1,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4985,"Palomeras sureste, Madrid",60.0,55.0,2,1.0,2,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,709,140900,2348,apartment,1,0,1985.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,5.0
4986,"Numancia, Madrid",56.0,47.0,2,1.0,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,715,142500,2545,apartment,1,0,2006.0,1,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,1,1,1,1,9.0
4987,"San Diego, Madrid",48.0,46.0,2,1.0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,561,105000,2188,apartment,1,0,1960.0,0,1,1,1,0,1,1,1,1,1,1,1,1,F,0,1,,0,0,0,1,2.0
4988,"San Diego, Madrid",55.0,38.71764540205605,2,1.0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,501,91500,1664,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4989,"San Diego, Madrid",53.0,49.0,2,1.0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,566,106000,2000,apartment,0,0,1970.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,4.0
4990,"Numancia, Madrid",52.0,49.0,2,1.0,2,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,475,86000,1654,apartment,1,0,1966.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,1,0,3.0
4991,"Numancia, Madrid",85.0,68.71764540205605,4,1.0,1,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,780,160000,1882,apartment,0,0,1974.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4992,"San Diego, Madrid",60.0,43.71764540205605,2,1.0,3,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,686,135000,2250,apartment,0,1,1965.0,1,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,
4993,"Entrevías, Madrid",50.0,33.71764540205605,2,1.0,4,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,516,94900,1898,apartment,0,0,1965.0,0,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,1,0,1,0,
4994,"San Diego, Madrid",76.0,66.0,4,1.0,1,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,485,88000,1158,apartment,0,0,1950.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,0,1,10.0
4995,"Palomeras Bajas, Madrid",94.0,77.71764540205605,2,1.0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,666,130000,1383,apartment,0,0,1956.0,0,1,1,1,0,1,1,1,1,1,1,1,1,E,0,1,,1,1,1,1,
4996,"Entrevías, Madrid",69.0,19.119777158774376,2,1.0,0,Neighborhood 85: Entrevías (1574.36 €/m2) - District 13: Puente de Vallecas,702,139000,2014,house,0,0,1957.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
4997,"San Diego, Madrid",65.0,61.0,3,1.0,3,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,678,133000,2046,apartment,0,0,1977.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,0,1,0,4.0
4998,"Palomeras sureste, Madrid",94.0,62.830769230769235,3,2.0,9,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,1311,345000,3670,penthouse,0,0,2005.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,0,1,1,
4999,"Numancia, Madrid",45.0,37.0,2,1.0,0,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,547,101700,2260,apartment,0,0,1915.0,1,1,1,1,0,1,1,1,1,1,1,1,1,no indicado,0,1,,1,1,1,1,8.0
5000,"Palomeras Bajas, Madrid",92.0,70.0,3,2.0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,1148,280000,3043,apartment,0,0,2000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,no indicado,1,1,0.0,1,0,1,0,22.0
5001,"Palomeras sureste, Madrid",102.0,82.0,3,2.0,2,Neighborhood 87: Palomeras sureste (2076.58 €/m2) - District 13: Puente de Vallecas,948,210000,2059,apartment,0,0,1977.0,0,1,1,1,1,1,1,1,1,1,1,1,1,E,0,1,,0,1,0,0,20.0
5002,"Puente de Vallecas, Madrid",76.0,70.0,3,1.0,1,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,913,199000,2618,apartment,0,0,1971.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,6.0
5003,"Puente de Vallecas, Madrid",72.0,70.0,2,1.0,2,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,788,162000,2250,apartment,0,0,1956.0,0,1,1,1,0,1,1,1,1,1,1,1,1,G,0,1,,0,1,0,1,2.0
5004,"Puente de Vallecas, Madrid",56.0,39.71764540205605,3,1.0,2,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,604,115000,2054,apartment,0,0,1977.0,1,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
5005,"Puente de Vallecas, Madrid",91.0,74.71764540205605,3,2.0,1,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,884,190000,2088,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,0,0,
5006,"Puente de Vallecas, Madrid",78.0,61.71764540205605,3,1.0,3,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,725,145000,1859,apartment,0,0,1977.0,1,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,0,1,1,0,
5007,"Palomeras Bajas, Madrid",63.0,54.0,2,1.0,2,Neighborhood 86: Palomeras Bajas (1983.7 €/m2) - District 13: Puente de Vallecas,666,130000,2063,apartment,0,0,1960.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,0,1,0,0,9.0
5008,"Puente de Vallecas, Madrid",135.0,106.89112903225806,3,2.0,3,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,1335,355000,2630,duplex,0,0,2002.0,0,1,1,1,1,1,1,1,1,1,1,1,1,en trámite,1,1,0.0,1,1,1,1,
5009,"Puente de Vallecas, Madrid",59.0,42.71764540205605,3,1.0,4,Neighborhood 90: Numancia (2081.94 €/m2) - District 13: Puente de Vallecas,724,144700,2453,apartment,0,0,1960.0,0,1,1,1,0,1,1,1,1,1,1,1,1,en trámite,0,1,,1,1,1,1,
5010,"Puente de Vallecas, Madrid",95.0,83.0,2,2.0,2,Neighborhood 89: San Diego (2007.79 €/m2) - District 13: Puente de Vallecas,994,225000,2368,apartment,0,0,2001.0,0,1,1,1,1,1,1,1,1,1,1,1,1,C,0,1,,1,1,1,1,12.0
